id,estado,municipio,cod_inegi_municipio,localidad,cod_inegi_localidad
4252,GUERRERO,UNION DE LSIDORO MONTES DE_X000D__X000D_ OCA. LA,,BOCA DE LAGUNILLAS,
4253,GUERRERO,UNION DE LSIDORO MONTES DE_X000D__X000D_ OCA. LA,,LA MAJAHUA,
4254,GUERRERO,UNION DE LSIDORO MONTES DE_X000D__X000D_ OCA. LA,,LLANOS DE TEMALHUACAN,
4255,GUERRERO,UNION DE LSIDORO MONTES DE_X000D__X000D_ OCA. LA,,"LOS LLANOS DE TEMALHUACAN_X000D__X000D_
(LOS LLANOS)",
4256,GUERRERO,UNION DE LSIDORO MONTES DE_X000D__X000D_ OCA. LA,,PETACALCO,
4257,GUERRERO,XALPATLAHUAC,012069,XILOTEPEC (JILOTEPEC CHIQUITO),012069006
4258,GUERRERO,XOCHISTLAHUACA,012071,ARROYO GENTE,012071091
4259,GUERRERO,XOCHISTLAHUACA,012071,ARROYO GRANDE,012071021
4260,GUERRERO,XOCHISTLAHUACA,012071,CABEZA DE ARROYO GRANIZO,012071059
4261,GUERRERO,XOCHISTLAHUACA,012071,CERRO CAJON,012071096
4262,GUERRERO,XOCHISTLAHUACA,012071,CERRO CENIZAS,012071064
4263,GUERRERO,XOCHISTLAHUACA,012071,COZOYOAPAN,012071005
4264,GUERRERO,XOCHISTLAHUACA,012071,CUMBRE DE SAN JOSE,012071110
4265,GUERRERO,XOCHISTLAHUACA,012071,EL CARMEN,012071002
4266,GUERRERO,XOCHISTLAHUACA,012071,GUADALUPE VICTORIA,012071006
4267,GUERRERO,XOCHISTLAHUACA,012071,LA CIENEGA,012071020
4268,GUERRERO,XOCHISTLAHUACA,012071,LINDAVISTA,012071030
4269,GUERRERO,XOCHISTLAHUACA,012071,LOS LIROS,012071016
4270,GUERRERO,XOCHISTLAHUACA,012071,PLAN DE LOS MUERTOS,012071080
4271,GUERRERO,XOCHISTLAHUACA,012071,XOCHISTLAHUACA,012071001
4272,GUERRERO,ZAPOTITLAN TABLAS,012072,ZAPOTITLAN TABLAS,012072001
4273,GUERRERO,ZIHUATANEJO,,PLAYA LINDA,
4274,GUERRERO,ZIHUATANEJO,,ZIHUATANEJO,
4275,GUERRERO,ZIHUATANEJO DE AZUETA,012038,BARRIO NUEVO,012038012
4276,GUERRERO,ZIHUATANEJO DE AZUETA,012038,IXTAPA ZIHUATANEJO,012038124
4277,GUERRERO,ZIHUATANEJO DE AZUETA,012038,LOS ACHOTES,012038002
4278,GUERRERO,ZIHUATANEJO DE AZUETA,012038,PANTLA,012038057
4279,GUERRERO,ZIHUATANEJO DE AZUETA,012038,RANCHO LA ESPERANZA,012038295
4280,GUERRERO,ZIHUATANEJO DE AZUETA,012038,ZIHUATANEJO,012038001
4281,GUERRERO,ZIRANDARO,012073,EL NARANJO,012073099
4282,GUERRERO,ZIRANDARO,012073,LAS JUNTAS,012073219
4283,GUERRERO,ZIRANDARO,012073,LAS PILAS,012073122
4284,GUERRERO,ZIRANDARO,012073,ZIRANDARO DE LOS CHAVEZ,012073001
4285,GUERRERO,ZIRANDARO,012073,ZIRITZICUARO,012073175
4286,GUERRERO,ZITLALAC,,AZOACAPA,
4287,GUERRERO,ZITLALAC,,TOPILTEPEC,
4288,GUERRERO ,ACAPULCO DE JUREZ,,10 DE ABRIL,
4289,GUERRERO ,ACAPULCO DE JUREZ,,ACAPULCO DE JUREZ,
4290,GUERRERO ,ACAPULCO DE JUREZ,,BARRA VIEJA,
4291,GUERRERO ,ACAPULCO DE JUREZ,,EL ARENAL,
4292,GUERRERO ,ACAPULCO DE JUREZ,,LA ESTACIN,
4293,GUERRERO ,ACAPULCO DE JUREZ,,SAN ANDRS PLAYA ENCANTADA (EL PODRIDO),
4294,GUERRERO ,ACAPULCO DE JUREZ,,SAN PEDRO LAS PLAYAS,
4295,GUERRERO ,ACAPULCO DE JUREZ,,TRES PALOS,
4296,GUERRERO ,COAHUAYUTLA DE JOS MARA IZAZAGA,,LA CORBA,
4297,GUERRERO ,COAHUAYUTLA DE JOS MARA IZAZAGA,,MATAMOROS,
4298,GUERRERO ,FLORENCIO VILLARREAL,,BOCA DEL RO,
4299,GUERRERO ,JOS AZUETA,,ZIHUATANEJO,
4300,GUERRERO ,MARQUELIA,,LA BARRA DE TECOANAPA (BARRA DE TECOANAPA),
4301,HIDALGO,#SIN REGISTRO,,#SIN REGISTRO,
4302,HIDALGO,ACATLAN,013001,,
4303,HIDALGO,ACATLAN,013001,,
4304,HIDALGO,ACATLAN,013001,,
4305,HIDALGO,ACATLAN,013001,,
4306,HIDALGO,ACATLAN,013001,ACATLAN,013001001
4307,HIDALGO,ACATLAN,013001,ENCINILLOS,013001010
4308,HIDALGO,ACATLAN,013001,LA PALMA,013001039
4309,HIDALGO,ACATLAN,013001,LAS PALMAS,013001030
4310,HIDALGO,ACATLAN,013001,LOS ARCOS,013001005
4311,HIDALGO,ACATLAN,013001,LOS MIGUELES,013001041
4312,HIDALGO,ACATLAN,013001,SAN ANTONIO LA PALMA,013001019
4313,HIDALGO,ACATLAN,013001,VICENTE GUERRERO,013001029
4314,HIDALGO,ACAXOCHITLAN,013002,LOS REYES,013002007
4315,HIDALGO,ACAXOCHITLAN,013002,OJO DE AGUA LAS PALOMAS,
4316,HIDALGO,ACAXOCHITLAN,013002,SAN JUAN,013002009
4317,HIDALGO,ACAXOCHITLAN,013002,SAN JUAN CHAPANTLA,
4318,HIDALGO,ACAXOCHITLAN,013002,SANTA CATARINA,013002014
4319,HIDALGO,ACAXOCHITLAN,013002,TEPEPA (SANTIAGO TEPEPA),013002016
4320,HIDALGO,ACAXOCHITLAN,013002,TLALTEGCO (VENTA QUEMADA),013002018
4321,HIDALGO,ACAXOCHITLAN,013002,TLATZINTLA,013002045
4322,HIDALGO,ACAXOCHITLAN,013002,ZACACUAUTLA,013002026
4323,HIDALGO,ACTOPAN,013003,LA PEA,
4324,HIDALGO,ACTOPAN,013003,PLOMOSAS,013003021
4325,HIDALGO,AGUA BLANCA DE ITURBIDE,013004,PLAN GRANDE,013004015
4326,HIDALGO,AGUA BLANCA DE ITURBIDE,013004,POTRERO DE MONROY,013004016
4327,HIDALGO,AGUA BLANCA DE ITURBIDE,013004,SAN MARTIN,013004021
4328,HIDALGO,AGUA BLANCA DE ITURBIDE,013004,SAN PEDRITO,013004022
4329,HIDALGO,AJACUBA,013005,AJACUBA,013005001
4330,HIDALGO,ALFAJAYUCAN,013006,ALFAJAYUCAN,013006001
4331,HIDALGO,ALFAJAYUCAN,013006,CEBOLLETAS,013006006
4332,HIDALGO,ALFAJAYUCAN,013006,EL ESPIRITU,013006012
4333,HIDALGO,ALFAJAYUCAN,013006,LA HUAPILLA,013006014
4334,HIDALGO,ALFAJAYUCAN,013006,LA PIEDAD,013006024
4335,HIDALGO,ALFAJAYUCAN,013006,MADHO CERRO PRIETO,013006016
4336,HIDALGO,ALFAJAYUCAN,013006,MADHO CORRALES,013006017
4337,HIDALGO,ALFAJAYUCAN,013006,SAN ANTONIO CORRALES,013006029
4338,HIDALGO,ALFAJAYUCAN,013006,ZOZEA,013006044
4339,HIDALGO,ALMOLOYA,013007,EL LINDERO,013007086
4340,HIDALGO,ALMOLOYA,013007,HUACALILLOS,013007018
4341,HIDALGO,APAN,013008,COCINILLAS,013008004
4342,HIDALGO,APAN,013008,EL TEZOYO,013008017
4343,HIDALGO,APAN,013008,LAZARO CARDENAS,013008011
4344,HIDALGO,ATLAPEXCO,013011,ACHIQUIHUIXTLA,013011002
4345,HIDALGO,ATLAPEXCO,013011,TECOLOTITLA,013011033
4346,HIDALGO,ATLAPEXCO,013011,XANCALTITLA,013011039
4347,HIDALGO,ATOTONILCO EL GRANDE,013012,LA PUEBLA,013012018
4348,HIDALGO,ATOTONILCO EL GRANDE,013012,LOS REYES,013012020
4349,HIDALGO,ATOTONILCO EL GRANDE,013012,SANTA CATARINA,013012032
4350,HIDALGO,ATOTONILCO EL GRANDE,013012,SANTA MARIA AMAJAC,013012033
4351,HIDALGO,ATOTONILCO EL GRANDE,013012,SANTIAGUITO,013012034
4352,HIDALGO,CADEREYTA DE MONTES,,BELLAVISTA DEL RIO,
4353,HIDALGO,CADEREYTA DE MONTES,,BELLAVISTA DEL RO,
4354,HIDALGO,CADEREYTA DE MONTES,,CERRO PRIETO,
4355,HIDALGO,CALNALI,013014,ACATEMPA,013014025
4356,HIDALGO,CALNALI,013014,ACATLAN,013014002
4357,HIDALGO,CALNALI,013014,RANCHO NUEVO,013014013
4358,HIDALGO,CALNALI,013014,XACALCO,013014069
4359,HIDALGO,CHAPANTONGO,013017,SAN BARTOLO OZOCALPAN,013017014
4360,HIDALGO,CHAPANTONGO,013017,SANTA MARIA AMEALCO,013017003
4361,HIDALGO,CHAPULHUACAN,013018,MIAHUATLA,013018020
4362,HIDALGO,CHAPULHUACAN,013018,PUERTO DEL AMOLAR,013018086
4363,HIDALGO,CHAPULHUACAN,013018,RANCHO EL ESTERO,
4364,HIDALGO,CHILCUAUTLA,013019,CHILCUAUTLA,013019001
4365,HIDALGO,CHILCUAUTLA,013019,EL DECA,013019005
4366,HIDALGO,CHILCUAUTLA,013019,TEXCATEPEC,013019013
4367,HIDALGO,CHILCUAUTLA,013019,TLACOTLAPILCO,013019014
4368,HIDALGO,CHILCUAUTLA,013019,TUNITITLAN,013019015
4369,HIDALGO,CUAUTEPEC DE HINOJOSA,013016,CUAUTEPEC DE HINOJOSA,
4370,HIDALGO,CUAUTEPEC DE HINOJOSA,013016,SAN JUAN HUEYAPAN,013016013
4371,HIDALGO,CUAUTEPEC DE HINOJOSA,013016,TECOCOMULCO DE JUAREZ,013016030
4372,HIDALGO,EL ARENAL,013009,EL RINCON,013009008
4373,HIDALGO,EL ARENAL,013009,FRAY FRANCISCO,013009004
4374,HIDALGO,EL ARENAL,013009,SAN JERONIMO,013009009
4375,HIDALGO,ELOXOCHITLAN,013020,ALMOLON,
4376,HIDALGO,ELOXOCHITLAN,013020,ELOXOCHITLAN,013020001
4377,HIDALGO,ELOXOCHITLAN,013020,HUALULA (SAN JUAN HUALULA),013020006
4378,HIDALGO,ELOXOCHITLAN,013020,LA PUNTA DE HUALULA,
4379,HIDALGO,ELOXOCHITLAN,013020,LA PUNTA DE HUALULA (LA PUNTA DE CERRO),013020020
4380,HIDALGO,ELOXOCHITLAN,013020,PUNTA DE HUALULA,
4381,HIDALGO,ELOXOCHITLAN,013020,"PUNTA DE HUALULA, LA (LA PUNTA DE CERRO)",
4382,HIDALGO,ELOXOCHITLAN,013020,SAN JUAN AMAJAQUE,013020009
4383,HIDALGO,ELOXOCHITLAN,013020,SAN MIGUEL ALMOLON,
4384,HIDALGO,ELOXOCHITLAN,013020,SAN MIGUEL ALMOLON (ALMOLON),013020002
4385,HIDALGO,HUASCA DE OCAMPO,013024,EL VITE,013024041
4386,HIDALGO,HUASCA DE OCAMPO,013024,LOS REYES TEPEZALA,013024020
4387,HIDALGO,HUASCA DE OCAMPO,013024,SAN JERONIMO,013024024
4388,HIDALGO,HUASCA DE OCAMPO,013024,SAN JUAN HUEYAPAN,013024026
4389,HIDALGO,HUASCA DE OCAMPO,013024,SAN SEBASTIAN (LA BARRANCA),
4390,HIDALGO,HUASCA DE OCAMPO,013024,SANTA MARIA REGLA,013024031
4391,HIDALGO,HUAUTLA,013025,EL IXTLE,013025026
4392,HIDALGO,HUAZALINGO,013026,SAN FRANCISCO,013026023
4393,HIDALGO,HUEHUETLA,013027,BARRIO AZTLAN,013027005
4394,HIDALGO,HUEHUETLA,013027,EL PLAN DEL RECREO,013027030
4395,HIDALGO,HUEJUTLA DE REYES,013028,ATEXALTIPA,013028176
4396,HIDALGO,IXMIQUILPAN,013030,CAADA CHICA,
4397,HIDALGO,IXMIQUILPAN,013030,IXMIQUILPAN,013030001
4398,HIDALGO,IXMIQUILPAN,013030,MAGUEY BLANCO,013030028
4399,HIDALGO,IXMIQUILPAN,013030,SAN PEDRO CAPULA,013030062
4400,HIDALGO,IXMIQUILPAN,013030,SANTA ANA (BARRIO DE PROGRESO),013030137
4401,HIDALGO,JALTOCAN,013032,EL CHOTE,013032005
4402,HIDALGO,JALTOCAN,013032,JALTOCAN,013032001
4403,HIDALGO,METEPEC,013035,ACOCUL CEBOLLETAS,013035007
4404,HIDALGO,METEPEC,013035,MAJADILLAS (LOMA BONITA),013035011
4405,HIDALGO,METEPEC,013035,METEPEC,013035001
4406,HIDALGO,METZTITLAN,013037,SAN CRISTOBAL,013037038
4407,HIDALGO,METZTITLAN,013037,SAN PABLO TETLAPAYAC,013037041
4408,HIDALGO,METZTITLAN,013037,SAN PEDRO AMAJATLAN (AMAJATLAN),013037003
4409,HIDALGO,METZTITLAN,013037,TLAXCO  VIEJO,
4410,HIDALGO,METZTITLAN,013037,TLAXCO VIEJO,013037129
4411,HIDALGO,METZTITLAN,013037,ZOQUIZOQUIPAN,013037059
4412,HIDALGO,MINERAL DEL CHICO,013038,CIMBRONES,013038006
4413,HIDALGO,MINERAL DEL CHICO,013038,EL PUENTE,013038015
4414,HIDALGO,MINERAL DEL CHICO,013038,LA ESTANZUELA,013038007
4415,HIDALGO,MINERAL DEL CHICO,013038,LA PRESA,013038014
4416,HIDALGO,MOLANGO DE ESCAMILLA,013042,ATEZCA,013042005
4417,HIDALGO,NICOLAS FLORES,013043,AGUA LIMPIA,013043003
4418,HIDALGO,NICOLAS FLORES,013043,BOCUA,013043004
4419,HIDALGO,NICOLAS FLORES,013043,ITATLAXCO,013043011
4420,HIDALGO,NICOLAS FLORES,013043,SANTO DOMINGO,013043020
4421,HIDALGO,NOPALA DE VILLAGRAN,013044,NOPALA,
4422,HIDALGO,NOPALA DE VILLAGRAN,013044,PEAFIEL,
4423,HIDALGO,OMITLAN DE JUAREZ,013045,CUCHILALPAN,013045032
4424,HIDALGO,OMITLAN DE JUAREZ,013045,LAGUNILLA,013045013
4425,HIDALGO,PROGRESO DE OBREGON,013050,FRACCIONAMIENTO PROGRESO,
4426,HIDALGO,PROGRESO DE OBREGON,013050,XOCHITLAN,013050003
4427,HIDALGO,PACHUCA DE SOTO,013048,PACHUCA DE SOTO,013048001
4428,HIDALGO,SAN AGUSTIN METZQUITITLAN,013036,METZQUITITLAN,
4429,HIDALGO,SAN BARTOLO TUTOTEPEC,013053,LA CAMPANA,013053010
4430,HIDALGO,SAN BARTOLO TUTOTEPEC,013053,SANTA CRUZ,013053073
4431,HIDALGO,SAN FELIPE ORIZATLAN,013046,HUEXTETITLA,013046023
4432,HIDALGO,SAN FELIPE ORIZATLAN,013046,HUITZITZILINGO,013046027
4433,HIDALGO,SAN FELIPE ORIZATLAN,013046,TULTITLAN,013046065
4434,HIDALGO,SAN SALVADOR,013054,DENGANDHO DE JUAREZ,013054029
4435,HIDALGO,SAN SALVADOR,013054,EL BONDHO,013054004
4436,HIDALGO,SAN SALVADOR,013054,EL OLVERA,013054014
4437,HIDALGO,SANTIAGO DE ANAYA,013055,HERMOSILLO MONTE NOBLE,013055009
4438,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,013056,SANTIAGO TULANTEPEC,013056001
4439,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,013056,VENTOQUIPA,013056008
4440,HIDALGO,TASQUILLO,013058,CUAUHTEMOC,013058008
4441,HIDALGO,TASQUILLO,013058,CUAUHTMOC,
4442,HIDALGO,TASQUILLO,013058,EL EPAZOTE,013058010
4443,HIDALGO,TASQUILLO,013058,EPAZOTE,
4444,HIDALGO,TASQUILLO,013058,"EPAZOTE, EL",
4445,HIDALGO,TASQUILLO,013058,FLORIDA,
4446,HIDALGO,TASQUILLO,013058,"FLORIDA, LA",
4447,HIDALGO,TASQUILLO,013058,JUCHITLAN,013058013
4448,HIDALGO,TASQUILLO,013058,LA FLORIDA,013058011
4449,HIDALGO,TASQUILLO,013058,NOXTHEY,013058016
4450,HIDALGO,TASQUILLO,013058,REMEDIOS,013058019
4451,HIDALGO,TASQUILLO,013058,SAN MIGUEL,013058041
4452,HIDALGO,TECOZAUTLA,013059,ALJIBES,013059003
4453,HIDALGO,TECOZAUTLA,013059,BANZHA,013059006
4454,HIDALGO,TECOZAUTLA,013059,BOXHI,013059010
4455,HIDALGO,TECOZAUTLA,013059,EL PASO,013059024
4456,HIDALGO,TECOZAUTLA,013059,EL RIITO,013059026
4457,HIDALGO,TECOZAUTLA,013059,EL RITO,
4458,HIDALGO,TECOZAUTLA,013059,GANDHO,013059014
4459,HIDALGO,TECOZAUTLA,013059,LA CRUZ,013059087
4460,HIDALGO,TECOZAUTLA,013059,MANGUANI,013059018
4461,HIDALGO,TECOZAUTLA,013059,PAILA,
4462,HIDALGO,TECOZAUTLA,013059,PALMAR,
4463,HIDALGO,TECOZAUTLA,013059,"PALMAR, EL",
4464,HIDALGO,TECOZAUTLA,013059,PASO,
4465,HIDALGO,TECOZAUTLA,013059,"PASO, EL",
4466,HIDALGO,TECOZAUTLA,013059,RANCHO VIEJO,013059048
4467,HIDALGO,TECOZAUTLA,013059,RIITO,
4468,HIDALGO,TECOZAUTLA,013059,SABINA,
4469,HIDALGO,TECOZAUTLA,013059,TECOZAUTLA,013059001
4470,HIDALGO,TECOZAUTLA,013059,TENZABHI,013059035
4471,HIDALGO,TECOZAUTLA,013059,TZIDEJHE,013059054
4472,HIDALGO,TECOZAUTLA,013059,UXDEJHE,013059036
4473,HIDALGO,TENANGO DE DORIA,013060,AGUA ZARCA,013060022
4474,HIDALGO,TENANGO DE DORIA,013060,EL TEXME,013060040
4475,HIDALGO,TENANGO DE DORIA,013060,HUASQUILLA,013060016
4476,HIDALGO,TEPEAPULCO,013061,SAN MIGUEL ALLENDE,013061011
4477,HIDALGO,TEPEAPULCO,013061,SAN MIGUEL DE ALLENDE,
4478,HIDALGO,TEPEHUACAN DE GUERRERO,013062,ACUIMANTLA,013062004
4479,HIDALGO,TEPEHUACAN DE GUERRERO,013062,AUESCALLI,013062137
4480,HIDALGO,TEPEHUACAN DE GUERRERO,013062,TAMALA,013062023
4481,HIDALGO,TEPEJI DEL RIO DE OCAMPO,013063,EJIDO TEPEJI DEL RIO (EL CERRO DE TLAXINACALPA),
4482,HIDALGO,TEPEJI DEL RIO DE OCAMPO,013063,TEPEJI DE OCAMPO,
4483,HIDALGO,TEPETITLAN,013064,SAN PEDRO NEXTLALPAN,013064008
4484,HIDALGO,TEZONTEPEC DE ALDAMA,013067,,
4485,HIDALGO,TEZONTEPEC DE ALDAMA,013067,,
4486,HIDALGO,TEZONTEPEC DE ALDAMA,013067,,
4487,HIDALGO,TEZONTEPEC DE ALDAMA,013067,,
4488,HIDALGO,TEZONTEPEC DE ALDAMA,013067,COLONIA SAN JUAN,
4489,HIDALGO,TEZONTEPEC DE ALDAMA,013067,LA LOMA,013067020
4490,HIDALGO,TEZONTEPEC DE ALDAMA,013067,MANGAS,013067006
4491,HIDALGO,TEZONTEPEC DE ALDAMA,013067,SAN GABRIEL,013067010
4492,HIDALGO,TEZONTEPEC DE ALDAMA,013067,SAN JUAN ACHICHILCO,013067011
4493,HIDALGO,TEZONTEPEC DE ALDAMA,013067,SANTIAGO ACAYUTLAN,013067002
4494,HIDALGO,TEZONTEPEC DE ALDAMA,013067,TEZONTEPEC DE ALDAMA,013067001
4495,HIDALGO,TLANCHINOL,013073,COPALTITLA,013073008
4496,HIDALGO,TULA DE ALLENDE,013076,XITEJE DE ZAPATA,013076004
4497,HIDALGO,TULANCINGO DE BRAVO,013077,ACOCUL LA PALMA,013077002
4498,HIDALGO,TASQUILLO,013058,EL EPAZOTE,013058010
4499,HIDALGO,TECOZAUTLA,013059,TZIDEJH,
4500,HIDALGO,XOCHIATIPAN,013078,TEXOLOC,013078025
4501,HIDALGO,ZACUALTIPAN DE ANGELES,013081,LA CUMBRE DE ALUMBRES,013081005
4502,HIDALGO,ZIMAPAN,013084,BOHU,
4503,HIDALGO,ZIMAPAN,013084,CRUZ,
4504,HIDALGO,ZIMAPAN,013084,"CRUZ, LA (EJIDO DE LA CRUZ)",
4505,HIDALGO,ZIMAPAN,013084,EL CARRIZAL,013084182
4506,HIDALGO,ZIMAPAN,013084,EL MUHI,013084115
4507,HIDALGO,ZIMAPAN,013084,EL SAUCILLO,013084050
4508,HIDALGO,ZIMAPAN,013084,LA CRUZ (EJIDO DE LA CRUZ),013084071
4509,HIDALGO,ZIMAPAN,013084,LLANO SEGUNDO,013084029
4510,HIDALGO,ZIMAPAN,013084,PLUTARCO ELIAS CALLES (SANTIAGO),013084039
4511,HIDALGO,ZIMAPAN,013084,PONTIHU,013084074
4512,HIDALGO,ZIMAPAN,013084,PUETZEY,013084075
4513,HIDALGO,ZIMAPAN,013084,SAN FRANCISCO,013084047
4514,HIDALGO,ZIMAPAN,013084,SAUCILLO,
4515,HIDALGO,ZIMAPAN,013084,"SAUCILLO, EL",
4516,HIDALGO,ZIMAPAN,013084,TAXTHO,013084054
4517,HIDALGO,ZIMAPAN,013084,TZIJAY (EMILIANO ZAPATA),013084021
4518,HIDALGO,ZIMAPAN,013084,VICENTE GUERRERO (EL TABLON),013084061
4519,HIDALGO,ZIMAPAN,013084,XINDHO GUADALUPE,013084063
4520,HIDALGO,ZIMAPAN,013084,YETHAY,013084067
4521,HIDALGO,ZIMAPAN,013084,ZIMAPAN,013084001
4522,HIDALGO,ZIMAPAN,013084,EL CARRIZAL,013084182
4523,HIDALGO,ZIMAPAN,013084,EL SAUCILLO,013084050
4524,HIDALGO,ZIMAPAN,013084,LA CRUZ (EJIDO DE LA CRUZ),013084071
4525,HIDALGO,ZIMAPAN,013084,LLANO SEGUNDO,013084029
4526,HIDALGO,ZIMAPAN,013084,PONTIHU,013084074
4527,HIDALGO,ZIMAPAN,013084,PUETZEY,013084075
4528,HIDALGO,ZIMAPAN,013084,TAXTHO,013084054
4529,HIDALGO,ZIMAPAN,013084,VICENTE GUERRERO (EL TABLN),
4530,HIDALGO,ZIMAPAN,013084,YETHAY,013084067
4531,HIDALGO,ZIMAPAN,013084,BOH,
4532,HIDALGO,ZIMAPAN,013084,VICENTE GUERRERO (EL TABLN),
4533,HIDALGO ,ALFAJAYUCAN,,ZOZEA,
4534,HIDALGO ,TASQUILLO,,EL EPAZOTE,
4535,HIDALGO ,TASQUILLO,,LA FLORIDA,
4536,HIDALGO ,TASQUILLO,,NOXTHEY,
4537,HIDALGO ,TECOZAUTLA,,EL PASO,
4538,HIDALGO ,TECOZAUTLA,,EL RITO,
4539,HIDALGO ,ZIMAPAN,,EL SAUCILLO,
4540,HIDALGO ,ZIMAPAN,,YETHAY,
4541,INALOA,MAZATLAN,,MAZATLAN,
4542,JALISCO,#SIN REGISTRO,,#SIN REGISTRO,
4543,JALISCO,ACATIC,014001,ACATIC,014001001
4544,JALISCO,ACATIC,014001,CARRICILLO,014001011
4545,JALISCO,ACATIC,014001,EL CHIVATERO,014001021
4546,JALISCO,ACATIC,014001,EL SALTILLO,014001135
4547,JALISCO,ACATIC,014001,EL TEPOZAN,014001074
4548,JALISCO,ACATIC,014001,LAS HUERTAS,014001025
4549,JALISCO,ACATIC,014001,LAS PUERTAS,
4550,JALISCO,ACATIC,014001,MONTE LARGO,014001035
4551,JALISCO,ACATIC,014001,RANCHO NUEVO CALDERON,014001009
4552,JALISCO,ACATIC,014001,"REFUGIO, EL",
4553,JALISCO,ACATIC,014001,TIERRAS COLORADAS,014001063
4554,JALISCO,ACATLAN DE JUAREZ,014002,ACATLAN DE JUAREZ,014002001
4555,JALISCO,ACATLAN DE JUAREZ,014002,BELLAVISTA,014002002
4556,JALISCO,ACATLAN DE JUAREZ,014002,SAN PEDRO VALENCIA,014002007
4557,JALISCO,ACATLN DE JUREZ,,SAN PEDRO VALENCIA,
4558,JALISCO,AMATITAN,014005,AGUA FRIA,014005003
4559,JALISCO,AMATITAN,014005,AGUA PRIETA,014005004
4560,JALISCO,AMATITAN,014005,AMATITAN,014005001
4561,JALISCO,AMATITAN,014005,LA CANTERA,014005074
4562,JALISCO,AMATITAN,014005,LA QUEBRADORA,014005045
4563,JALISCO,AMATITN,,AMATITN,
4564,JALISCO,AMECA,014006,AMECA,014006001
4565,JALISCO,AMECA,014006,EL ARCO,014006004
4566,JALISCO,AMECA,014006,EL CABEZON (EL LIMON),014006011
4567,JALISCO,AMECA,014006,EL PORTEZUELO,014006042
4568,JALISCO,AMECA,014006,LA FROZADA,
4569,JALISCO,AMECA,014006,LAS PILAS,014006040
4570,JALISCO,AMECA,014006,TEXCALAME,
4571,JALISCO,ARANDAS,014008,ARANDAS,014008001
4572,JALISCO,ARANDAS,014008,EL CHIVO,014008097
4573,JALISCO,ARANDAS,014008,EL REFUGIO,014008241
4574,JALISCO,ARANDAS,014008,HACIENDA DE GUADALUPE,014008120
4575,JALISCO,ARANDAS,014008,SAN JUDAS,014008506
4576,JALISCO,ATENGO,014011,ATENGO,014011001
4577,JALISCO,ATENGUILLO,014012,ATENGUILLO,014012001
4578,JALISCO,ATOTONILCO,,EL ROSARIO,
4579,JALISCO,ATOTONILCO,,LAGUNILLAS,
4580,JALISCO,ATOTONILCO,,MILPILLAS,
4581,JALISCO,ATOTONILCO EL ALTO,014013,ATOTONILCO EL ALTO,014013001
4582,JALISCO,ATOYAC,014014,ATOYAC,014014001
4583,JALISCO,AUTLAN DE NAVARRO,014015,EL CHANTE,014015027
4584,JALISCO,AYUTLA,014017,AYUTLA,014017001
4585,JALISCO,AYUTLA,014017,EL ARRAYAN,014017006
4586,JALISCO,AYUTLA,014017,EL ARRAYN,
4587,JALISCO,AYUTLA,014017,EL SALTO (CERRITOS),014017085
4588,JALISCO,AYUTLA,014017,SAN FRANCISCO DEL RINCON,014017088
4589,JALISCO,AMATITN,,AGUA PRIETA,
4590,JALISCO,AMATITN,,AMATITN,
4591,JALISCO,AMATITN,,LA QUEBRADORA,
4592,JALISCO,AYUTLA,014017,EL ARRAYN,
4593,JALISCO,AYUTLA,014017,LOS CERRITOS,014017022
4594,JALISCO,BUENAVISTA,,FELIPE CARRILLO PUERTO (LA RUANA),
4595,JALISCO,BUENAVISTA,,SAN JOSE PIEDRAS BLANCAS (SAN JOSE),
4596,JALISCO,BUENAVISTA,,SAN JOS PIEDRAS BLANCAS (SAN JOS),
4597,JALISCO,CABO CORRIENTES,014020,CABO CORRIENTE,
4598,JALISCO,CABO CORRIENTES,014020,CHIMO,014020021
4599,JALISCO,CABO CORRIENTES,014020,EL TUITO,014020001
4600,JALISCO,CABO CORRIENTES,014020,IPALA,014020034
4601,JALISCO,CABO CORRIENTES,014020,LAS ANIMAS DE QUIMIXTO,014020007
4602,JALISCO,CABO CORRIENTES,014020,LAS ANIMAS DE SUCHITLAN,014020195
4603,JALISCO,CABO CORRIENTES,014020,LAS ANIMAS DE SUCHITLN,
4604,JALISCO,CABO CORRIENTES,014020,LOS CORRALES,014020082
4605,JALISCO,CABO CORRIENTES,014020,MAITO,014020121
4606,JALISCO,CABO CORRIENTES,014020,PEREGRINA DE GOMEZ (LA BOQUITA),014020123
4607,JALISCO,CABO CORRIENTES,014020,PIZOTA,014020057
4608,JALISCO,CABO CORRIENTES,014020,QUIMIXTO,014020062
4609,JALISCO,CABO CORRIENTES,014020,TEHUAMIXTLE,
4610,JALISCO,CABO CORRIENTES,014020,TEHUAMIXTLE (TEHUALMIXTLE),014020088
4611,JALISCO,CABO CORRIENTES,014020,"TORO, EL",
4612,JALISCO,CABO CORRIENTES,014020,"TUITO, EL",
4613,JALISCO,CABO CORRIENTES,014020,VILLA DEL MAR,014020087
4614,JALISCO,CABO CORRIENTES,014020,YELAPA,014020070
4615,JALISCO,CAHUATLAN,,BARRA DE NAVIDAD,
